md5,sha256,title,subtitle,genre,artist,subartist,level,difficulty,charthash
522eedd7a126eeb71ec1f54adc15843e,a5730e6721f225ba9affa664cdfe87f09da918eeacffa571795ef47b7423c7a3,the lost dedicated (extra),,hi-nrg / trance,哀愁マニア,,12,4,e0661e908e2b56b6261c7bae23f5b5e55fac3231eb318a1ccdcdc3624575e122
5f6cf4956dcb3d0426416cce31f0e950,9f09719952586d24ef2251829b6fc66d541943fbbd2abebacfcd443e1b735d24,the lost dedicated [flower],,hi-nrg / trance,哀愁マニア,,13,5,1882799e459c15507fbf4651cd3843cbdb2efcc16cc9e4de298481a55adc83e0
fe407779ddcddd48f04a5b51292fa989,8b6df57fcaa326fbef635ad7d964fa66e82f327419119b9300fa7e571fe46fff,the lost dedicated (double hyper),,hi-nrg / trance,哀愁マニア,,9,3,742c02b1264b56188028fa4ac1019843728e03ae262b7873d4cec16e5fa4dee8
8f2a82e4f1f3e299c5d761a4c673b9ae,2aa29ab3928732c5ab19ba2f5edd5e510739b09dfd610a11dbc8f5b2c6fc8033,the lost dedicated [life],,hi-nrg / trance,哀愁マニア,,25,5,5da84e449f4a596fd0740452d772f64d2373b67ddb55db9f94c5e647c66f61bb
d01d7981fa0e95498c9f668a4e150f6e,268442067ffd2ea7edfa4fad7f9ee5ff4166ae8233f84f5b03b0492fb139f807,the lost dedicated (light),,hi-nrg / trance,哀愁マニア,,3,2,e08d048e0a1354ba0f92e795c415380fd9a4b33f97ccb211dbbc3dd0efb3a21f
eb2528879be2b76b68f0f3c1a658a0d9,2daaee6943a823c92696055bc6ed879207639313f4b653a98fb0ed2079c9fdf1,the lost dedicated [memory],,hi-nrg / trance,哀愁マニア,,17,5,fc850bf4ea637a5648be71765b293a936258c704e541c1a0c86aef96fa202001
5c52a9da38824f5a8379c77e7ae535a8,74ebc09a4385ac472eb5092e86abbbc0c7dd03ade98379f359bb7bd8bd388cd9,the lost dedicated (double),,hi-nrg / trance,哀愁マニア,,5,3,f7f60a3a79d20cfc2ecdb45b899d55373c8b7473a1d40282f516f479d5510b95
619d1d7b594b20f8364760c0c12b4487,947608b86bb3a8d1c56980cec55e6d39952eab431d91dcc33efa563a26d47adb,the lost dedicated,,hi-nrg / trance,哀愁マニア,,6,3,3e728cc8b5109894699a6238831e24596b5fe54b7c5439fea1ec528f8f0b4cb9
16b56701b2f846875a26dda621a132dd,7c55b1bdd37c70d62660396a69faa0d840a2423c9b597e9f6726b1178eb017d8,the lost dedicated [nostalgia],,hi-nrg / trance,哀愁マニア / obj.siokaze,,13,5,81caa591f3ad12b8c3785d71156fd79554bc214ed321bacfa1d4fb1978b10f64
2b0280eabdc76b7b83fa6c04c77cc7b4,9a225e80e74d934dbf60575a3f2f7e512c9742b805e28738351e3c4121d63d07,The NightScape [Normal],,Electro House,litmus*,mov : Can.D -mtmrw,3,2,950a67ed80117cfd1cebf97cd148831a4978cf9d9c3f675dd470d0cd48bf39fc
b510fdf3767c959942843f80e09436a5,604ecc56deb912fa5d1bf01651b471d16d4a9f0432c94174e79948a727e4915d,The NightScape [Hyper],,Electro House,litmus*,mov : Can.D -mtmrw,7,3,40d259ddd96118accdc0c4265f3eb9e9b6c945a27f4bbd44697025a7b3dc584f
98a9286c56a67b866c0caf1f03f113a9,a5e2f0730407c32998377453e9687c0b670588e019f47fb4a06148eb4552cb05,The NightScape [Another],,Electro House,litmus*,mov : Can.D -mtmrw,10,4,47b8b5b31e3977101aeaf1f95cdcaf4a5532c107423fbdde2e4fb76c0a5a8aed
73bc86c28a635ff3897cf19044c62e97,0a2f3471fcbe53ba1d496c7d81a58de7efbdf8b4ccff50f939d4326fd6b50b70,The NightScape [Insane],,Electro House,litmus*,mov : Can.D -mtmrw / obj : krg,12,5,289f8ccc17d9b8bcb53dd17021144048fe0d8cdc5648c83fc9e62005746247e0
349bc491ec40d5595412637d8a4c8d2e,2abca94a637d5869016b62cbffef327c629f53d93e420831ed30e9b0cb6e4329,The NightScape,[marienother],Electro House,litmus* / obj. marie,mov : Can.D -mtmrw,18,5,1621bb394f8145c75d06e2a4fb512e3dd62a17098ee30032ddecee59b24ca00f
a8eee7ddf548115573924df12644dba6,84896e2a7d4db3444db463a1145108d2a0aae8eff6eebc2dbfd50baf729808bf,The Third Castle,,Hard Waltz,Cosine,,1,1,4e04cdbcacca9b478ff8282fd381452f9e84adc10e6ce9eb359e89eb5542963c
c749f3d5cf8f32a8a2c817c0e5716e3e,cf3c8c71f47c55a5835f6c06c95933f4ebcc7bee709d40b1806e83754538d5a1,The Third Castle,[NORMAL],HARD WALTZ,Cosine,obj.B_K,5,2,1f405a6934a73ac455871755109a3264f140d893b288978acc81396f5fb26c0d
bf9a753b39699a7de1916517339e090f,431966c4a71b98055f9231579fcf236a4a79856b24fc07696b866c1aef4214d3,The Third Castle,[HYPER],HARD WALTZ,Cosine,obj.B_K,10,3,f692b82cc5706cb7f41153a9716eaa436024209113f9c463e8d36d4a4dabb7ec
3a8f89bd139dd9514550ab7d0da809cb,d0870d3c149f8b1e73cbd3eeacb4a9c03d997bbe307d16e50901ce8a05f1a78f,The Third Castle,[ANOTHER],HARD WALTZ,Cosine,obj.B_K,12,4,281432354707a3bb44ff7f48dbc50ac8851d4f750374286de5579e29364a08d1
43c9bbc3c300154280a32ecac8a471b1,108f236d68a2bad298dc52ad070dee1cca0909a5c92d36f2ecf8e5ed8f6c5053,Third World[SP NORMAL],,Artcore,Nush,,6,2,49831aecf54a152939a76898aef4099853dbf54fdf45baeb1bb34d4d44a7c470
127570fd2ca0f9dc3395ac78763cf496,ba66546935ae3e971c399208574689419b6bd54d64110c28934146cb3049c914,Third World[SP HYPER],,Artcore,Nush,,9,3,0887915ff69db88ea621fee802a26bf785ceb5c2ba5c3f63d9fe3f1bd5f3600c
25d0732b5bb594cbb8bc8f7256333fee,179641a84ca7ed9b8141584f1be9b85afb8e6aab15bd3b42645a7d683266980e,Third World[SP ANOTHER],,Artcore,Nush,,11,4,f178722ee2342d4fa5fe8852d0b28b3afaa832507ba1fe8a38c9d86d7952c6c6
7952b139d621739116d8b16605df591a,4ee64b1606d21f88864cfcf32be29fec05e6dbf38956cc2696ef8adc1ee1a81a,Third World,[World's End],Artcore,Nush,obj.Lapis,12,5,fb834c6b5af5c7fe08b3c1b1e2ab51ebd5f3d5a7a2e19903dea7c56a66b0abac
c3e36605a2950e2fa78cc03eed4cfcf8,e33f706a5d5d6351da1f11ab6ab1c98dc501270daec9d9a57e1ebf7cd41216ee,tightrope city,,fantastical synth beat -another-,ブースター,,8,4,a1ab266ee1d187fc73995499e35e558a14dc21c3a56362bb70270601ab220e2d
0426db61ea25726baea9e0d6566ea630,e13ee5c282c945b1f50c8afd8a2ae1c4dbd708919b66306a35f2c42851814bc2,tightrope city,,fantastical synth beat -biginner-,ブースター,,3,1,c9e24b9a9a5c77d6f0aec093bf173bdc166d4623590a2ba9e6e02b9d29226c3c
5cc06d2ae6162edc9bf77fd557fc7be0,932fcba78e6c44c48304ee31219c8d357822f5a81de8b20964f8cf73120ae258,tightrope city,,fantastical synth beat -hyper-,ブースター,,6,3,47fd98a61583aea0ef5608291b3cf1b9a054636acea1e58aefcdeda495dcee23
1d7a8c995ba28203d49e570426e7c662,41479623c564f6bad01a32f51e1e889fcf42af5511f774181899fa40166b4f7c,tightrope city [taxy],,fantastical synth beat,ブースター / obj. hplaner,,19,4,5ffdaa217a1965346a1f54d71aae4fcb3121163c78a0872ea472873a9922b374
2fdba6bf63cdcd6ec37b8d4dd317de4e,63c5492002ee7b25bece42bc39db27b5e64d65266cb1683820afa437a68be0e9,tightrope city,,fantastical synth beat,ブースター,,5,2,c1128ff389e28a41855fdfd07729b25e9915a4362f1dd21f4a8b622d8068d254
6a3762ad91ec89392dda8554360f66c1,ff99e6a121ff00013572b5f89de92b60528d1653052486f94ac909609d8834cd,ting ting,[belong],Happy Summer Memories,陳 正平,obj:trainer,18,5,47552900ca5224e5ebe9c7f885dcd41b2f854a2f3cbdd297569d8e7f86df59fc
67a0c81f6a7ca244085df5b7b8662b9b,9d8243070851c5fc579e9592c4ddbfe7d81282794576425870a694be0860448c,ting ting [HYPER],,Happy Summer Memories,陳 正平,,8,3,bb8b965bd2f3bfc0a8fe32b2b4e9f37f36ca56f97ac9920e97ad565fb1af7445
04fa5b8df8603e510bd861eceeecb8c3,bc8ad7c0f50050f7e84a9d4c43572e563416197b65504a4bd8041db381595ccd,ting ting [NORMAL],,Happy Summer Memories,陳 正平,,3,2,ad4a73df76901e1a72db2ed01b2c9bf082ea24d234cc09e71e2a8ad96658a5f3
991e6a8de744fd390c238af06f354034,d2dcbb31d9084ad02c883b648b7153d2b693d6003486841c1f06f535287979fb,ting ting [ANOTHER],,Happy Summer Memories,陳 正平,,10,4,1257163b05e86febe0023448ba46789bca437564d0c8564f9eda4599cc705586
f9e23c7993e9a255346159a9479b27c9,709f1e1df52e032331314cb785bb419c354eb1d54eda7b62eb0beb9339ec3ecf,ting ting [5KEYS],,Happy Summer Memories,陳 正平,,6,3,17237e6020e76ab7b4637a08fab9fdacb7795b2e2119adad8b3919b0fb77bc6c
e226d7b73dfc99f6fdc53bdbc34294f6,3b469f573ca846083d458ebf580fafc01548fba000c81d2c3a671aa84c16e55d,ting ting [14KEYS],,Happy Summer Memories,陳 正平,,10,3,b21d8a246eaf9782a0ee91ed69aafd9abfd374148926b7d269d2cdcd88d911f7
d615b1b864835edf832a7f558d4cf0a6,ab282a1c3c7f71d98b91e6673622da05f043a1d003ad5a376006ec44bc7e0861,ting ting [14A],,Happy Summer Memories,陳 正平,,12,4,ae1d249737afcc379ad30dfec0ff7ed5d23db9fd0094ac3ce6a1bab55083a759
efcad9c4e4b80c7666f913b06eb091aa,c244010898902cb71aeedf445def33d94b536a1a111d15ec503778f5fb100692,ting ting [ANOTHER14],,Happy Summer Memories,陳 正平 / obj:蛸 山葵,,12,4,48185e7f9c5131f3c4f4a9ac48fab45746110f68e0699347568b995900b0b958
b0eaa048c119f95e66675ea44c4ba1da,f9e441bab3ac6f270e27684a8c0528d1f6c167dcc87402ec20b0b4472ea2cbd5,ting ting [XRATED],,Happy Summer Memories,陳 正平 / air,,8,4,325c005fbb416ff28246cd74a81e5ead33dab48b5e33d02779a1f0141ab787f2
d49874c9835571a8d892e6ed6a0dcaef,e3979d39df0b6ceeda1fbd7174dcd75e88270ecf8dbe1ae38040a347d57a9c77,tinnitus -Genocide-,,hardcore techno,SP-# / selene.,,23,5,232df06ec3d4fcf462c42fa32267af6d81fcf82b1324bd540f0df9eb7c5e3842
d2a317d68c384c6c7365903b28836793,06bf6fa8ebf517ce7b9395f04bc4420d2922c79226cfd094f44e05dd55584ad0,tinnitus[USC],,hardcore techno,SP-# / 風見 幽香,,5,5,83c2bb58f304cd3457ae3e9e333671c33175426b1808db577e652b4dd65c149b
a096f87066726fa05f3254d7653f187d,9f8f22746c5f8aa38999f9b3330ee5b5c14b173d96ef04055f80c01926873498,tinnitus -7 another-,,hardcore techno,SP-#,,12,4,d8158b9437775a1d5ea4e7b9ba0b40efc8419ff42d7b7640bddf602239a5e81b
c2a8f46fa00483f20f144967ca6a0700,cefa32920d773a57ae0195c744f0e4e0ea2268c5a35f3e46c6c6a1379ee04b08,tinnitus -7 hyper-,,hardcore techno,SP-#,,10,3,6245d2f60d5e7c4b56d67cc415952337437955b8dbfed7a7c4300e3fbbde9bfc
10637afc8ad46e960efedd929e7f1041,8698a9786525ddd4cffe1f05d6a28cbd698b7c2730c40b84ff9d1c0ba2e1ba15,tinnitus -7 light-,,hardcore techno,SP-#,,4,3,62052cbc0c93606016522988a69d77d133ce08ae12569c86699710d420bc7536
b83a9dc81958ec91a11e5b338e4404f3,a692cf0d937c74da22320fd93d77e04386ed51c347d80d0d888f7df52b9aedc9,tinnitus -7 Minether-,,hardcore techno,SP-#,obj:MineC24,15,5,8326e7052943a7a98449dd73befa6179237629b965145b702cafbb98088b8a34
b8e31e7d4bf566a87d9071a216ccf1b1,f7b06721f27651776b867ce700c6ff22050daf7593d31c477fe9359b4b543e56,tinnitus -7 normal-,,hardcore techno,SP-#,,8,2,f5ad1bd0925d1011ddb7cd4cdce850f2945df80ba1d62d2e6505e62d465586c9
111da955cb6533a6466a6963189a1bf2,e6de9484e186c780ad8296fb4f692fd20fafca3d2350031e3b66502a163deab8,tinnitus -LN Extream-,,hardcore techno,SP-#,LN-#,10,5,dd9b7858311f7278ef56b1e31005f2fe8d01ca6a3644de00dabac3515d74a989
4dbebb6f18551e5b717144736f773ca3,c54b83a45b57286aebc7156c157fc35215f0b82216e49fe1912bce143ad88ec1,tinnitus - -,,hardcore techno,SP-#,,1,1,9b886f78e8871101f7f216b18013797772e7cef611bcdb188623dcd075e81435
991f47382511a456463a784c476ba669,b03f55fa738db8bac3ac94133d4c2ac232f636ff892a28898b9b447ec5e52b8a,tinnitus -INFINITY-,,hardcore techno,SP-# / *^o~*,,208,5,3b3dcb8d9de4dab28277506bfccba6e381ca46537a4d7b2fa1fe5d98c2c6d311
655052be72cdca0efda4c89041c056e3,46cd4c1ff5ef4c1823c45595fa4a20c1a2b16266859d9cb51117991bc9b78084,tinnitus,[Other],hardcore techno,SP-#,obj:Omino,0,5,0b4e176ba18f1c3001da1d356b4663e6b84a0f03857c4e1014a885c8e872c1cf
14bf905be9c3164f8ae069e8425b79c0,28aef879adafe9d898d417f467b29e5808b1efc8157fb5f12a4829702ff63f2f,Tiro finale [ANOTHER],,円環の理,巴マミとキュゥべえ,,10,4,0f2a23fbc8d03853b41117321994788ee0e091806948ebe30b95f714d1b804e2
554056046aa7d4425a1b6604e3567efe,c2f785e4c44c67e308ec3d215acac7bbe4e4f2a997802103bd4bcce16eeb5168,Tiro finale [HYPER],,円環の理,巴マミとキュゥべえ,,8,3,a5beadea3e48b0f6a32231493597ef971d6a1166435aa3db4099990566fccde3
bbd1e791683a74951da1d87930fa99c9,ee22f4f2fba39b4b9fcc194e86f0a201a05ff9840a5a73cf18273b4db8ba0803,Tiro finale [NORMAL],,円環の理,巴マミとキュゥべえ,,3,2,dc3a75ef63e1eaa6004d79ca42a9be79d3341a5f6c9b48586207f9e134289a0e
d1aab3f91807b6c8f5da923f4e690ba6,7a023e3a93ea50eceff921fa0ec71a696821d37ebe2c2404fd5e90f104feb71f,Tiro finale [ティロティロMASTER],,円環の理,巴マミとキュゥべえ　/差分　赤い人,,21,5,cf6b181b62cc7fad736d6693f11bbde379c058cb2250a94a8dd09ea504d5b463
c18b2e72d142cc5c1ac10f619eabeddf,35e19b10445d26e7fbe2d1d54d359947bc510493b3c745afebfcf02196495140,Titanomaquia[SP NORMAL],,神統譜,ルゼ,obj : BUUFAA,6,2,2021e8231063742f5823e463a98162c911d427b806bc048bce748ffd2452954f
020134d650b6ab7b8a1e968d2fa24be3,11987d8fe46c236ac58ac0a01715d254ff9d51a63641109e55b89ff5a592bf1a,Titanomaquia[SP HYPER],,神統譜,ルゼ,obj support : BUUFAA,11,3,c27cf39476fff49a47902dadf1cba66ed11bd5a3c9dfd1a54a2e6536e0834cdc
3a7c39380795baf56eb2cbb9c75cabfc,cd866affbb715b52bc6afa55e3a7327ffffc9c4d9625353534de558f2dc9c2b5,Titanomaquia[SP ANOTHER],,神統譜,ルゼ,obj : BUUFAA,12,4,8629c5317b4c300472dfbc036f36bfaf860d24a317408b6d831d0b3f5a837e5d
4cab0307812e6b3137c7655c30546134,360b4f5d707c602dd28f97e9f73249e6fc5819f137fd839212c724f34d154045,Titanomaquia,[Tartarus],神統譜,ルゼ,obj : BAECON vs Lapis,23,5,71e3c068a69d1fd0d9e27e540134779cc5643e622809081f58ce87496a3bf496
fafc3a1f6c70e09efc89e463d15c849c,0fb80218b92b35ab9b6db361b1045b619a1eb8a13bcee86a7d0f3328f0398b2d,Titanomaquia[DP NORMAL],,神統譜,ルゼ,obj : Yamajet,8,2,d42ae2bd7e9b21cc954690ea0d14cf2ca0341e12346c7c980b25a184a3034ed6
c3ab0861b9281d9b509c1e5563f2b88b,ec08cdbea78493b943d44d8423fcc914507ccde8a54f9ac6c0d3666ba0bf720c,Titanomaquia[DP HYPER],,神統譜,ルゼ,obj : Yamajet,11,3,20aabb3047095e181d0e9b2f9b21c409c7c840686e95093cba5234fb60822a7b
a16edade818b7fc1ebbcf39df5d7af0b,42c90bfdafb4688b08c8843069f37244c2372e1450a977e3c6d3feac7778e054,Titanomaquia[DP ANOTHER],,神統譜,ルゼ,obj : Yamajet,12,4,8b6ee355e67d44f3862828cc77a8b82e0bf1329bf9f66299e406778471749169
de559c618ad8702be93e40bd51f21388,4356d638b83eb7222c1deebed06af54bae45d8e75e20f8c614e368d9395d6dee,Titanomaquia -Genocide-,,神統譜,ルゼ / selene.,,21,5,0442543b728340a398018288b21874046d2ef54fc10cd198011835f4d6b3475e
0fce14a6ea3127dc28e3e05b1ebd5bba,b2a39522888416ed484aac2d92294f4abb48307a73e4757b2f9102905353b6ea,Titanomaquia -Ragnarok-,,神統譜,ルゼ / selene.,,25,5,6a6ba5327b4d46ace83c23a3b818463015ccfbddd4a73061d3b64dcdacca66c3
4fb29c567f091764d50c58fe152eebf8,abaffa7f5af438c90f89755f797f0c99e35ef1baaebaa12ed063389943c3a723,Titanomaquia,[Capsule],神統譜,ルゼ,obj:monaka,9,5,907c249aa3f543df2db5d554bfde9b8de4d955cc415dde71c30ed76d206537cf
19d1de3d8a1e93949231c817526ee5dc,4b4b91e0b7ead931738f1ac6e6320eb66debfb82d14322b586ff9d15b0524458,To the restored sunflower garden [Emotional],,Trance,shimizushi,illust:a.a / obj:DJ.END,0,5,b7b5d7e52ab8aa7280a7ff2ce02b8de1fcdb4c2aa5e9e9a7357cd61351f6fb7b
aea7945f5dc41e63702213bb35b556b9,4e4800fad11723137eed48839e2f0e29717d7754a65d39d2c9a2a33cdf0ba586,To the restored sunflower garden [Beginner],,Trance,shimizushi,illust:a.a,3,1,68453a7fba24313cd6b4b8237fd4711e8b705bf2d2c16df2048bc964a9642170
12aae866fe805bb65d4f560d9dda6c45,f3a12ab848241cd0795a86513e434f213b7d30d04c47468b6ad80db950302906,To the restored sunflower garden [Normal],,Trance,shimizushi,illust:a.a,6,2,f83e9f540e49ee5bbf11ccaab8d42c8c54e7fc84c5b0b14be35de71a3af20210
b3b8890d453edcf0e0548251c9062491,8091369cbc122c438e970eedbcaa9ac936d98591479bc12902cb9bbf84a01596,To the restored sunflower garden [Hyper],,Trance,shimizushi,illust:a.a,10,3,fab014c43d2823194ac7db92883047ff974c014a5b1771323aac6b0daf5b7fd0
922add3ae32dc8854779ce226db09a02,13a76858cc83bd6a4e13ef2dc35329c76b92b8795b08c5bb4642e40827e6a8d3,To the restored sunflower garden [Another],,Trance,shimizushi,illust:a.a,12,4,9888c4af0a8c9ef4ebd3089a94232456d202b4f80a59a042981870c247c7e15f
8d6cb28cd80ab924c41f5141ed852326,75fe46e735ff45f9c4158af248e41dd5fdd309aa59ee9f3868056829151168ab,To the restored sunflower garden [White Another],,Trance,shimizushi,illust:a.a / obj:DJ.END,12,5,9e6529e728f0a5b8c782a0346023394221cab75f5be9bea0dada266ec3498b00
ea0ab466efb607f7429b31e8a63b09f4,d7331bcd028ba76aaa2176461bef9267fe1b4630467b2b32d815e0a84fe1f52a,Toki [DP ANOTHER],,ProgressiveTrance,puru / kkkfff2 / Obj. Z_N,,11,4,b4f2594d164fef797e09252d3cf353f22e8e532e432f3340d03466f982a1f459
fbe734a400152f13da14ab34adc70486,1270d161b09ab1eb684601aa1e85f1b6a61d62523a17f9c8d4422bebc0413f51,Toki [ANOTHER],,ProgressiveTrance,puru / kkkfff2,,10,4,3c44d66637285443723154b98f6a7be578066cccb42dcc382393af9f67fc18dd
abd8fc9eaf68907ffaeaaeb28724ef88,d3fb1a918da76424c7c761e0df26505680ceafc47309ab3eafa0cba8c33d8739,Toki [BEGINNER],,ProgressiveTrance,puru / kkkfff2,,3,1,31a7fbb7752dd1f7998c0e1ecc28f66d676895d740db5e1ad27b44ae7db48014
8f0d978c82050ba902d9247792aab764,5c3c5f324a5fba00e244fa15e3f92177a01e9c974667094bb7b78ccbc347bbb1,Toki [ClockWise],,ProgressiveTrance,puru / kkkfff2,obj.sialua,3,5,9b4015bc9766c1bb2f69e2d789b08585188626f16f5ceafa5da34e5c1f849226
51ef41dc324468db932334c0c402e5b3,5bfbed4d55b7d79e8d3ea80d4866e5e481bacb1733fec923226ad12d43f23b38,Toki [Hrs],,ProgressiveTrance,puru / kkkfff2 / obj:秘密,,11,4,5fc110c306fb9a86bafef20f26aca10091fcc18a9982c44110fa55388d676145
82d3930443bf62cf68812f0cef08723c,d990e93a872b886eae4ae00e0c59ffa336380661c5c3faf94e818fa1d9ccdfd3,Toki [DP HYPER],,ProgressiveTrance,puru / kkkfff2 / Obj. Z_N,,9,3,4d9ca57824e7a8a7caf5a951aa3c39e699d8d64914fa19fff9c74e2937fda3a9
2a0ad67c104b2094009944078ff5dfe0,f0dc29a5abb4602774ac5d1fd8418225878303c2538949a8267dacda9495195e,Toki [HYPER],,ProgressiveTrance,puru / kkkfff2,,8,3,27fe71be99236196f03317b8816b11f0fe6fc808ebab3ecab1429bbef83dece4
6cd9cb6787509ae84a738a78cf980e8a,58e6b2ab18a000dcd253479e39d77e85d155a3621fcc480488a30e7c57dc9e94,Toki [NORMAL],,ProgressiveTrance,puru / kkkfff2,,6,2,83ebc9ed6a75c18a49b5eb6a1311a2bf239d6b822ae9123ed2efcd0648554200
2ccaa27e6a78cefc8dd7a6d819d8325b,ca98a1078f4d317b73a995445ff651b508479ee7afe655672bbefe946e0658c7,Toki (Sound piercer's Timesucker Remix) [SP BEGINNER],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D),,2,1,2a66419ade419a14e86db96e39a2a4ed865d4590c8df1d4d9f4000ff783ef6a7
6edec51c905216ba872d24762ebf0673,4c9f3699cedbfb404397424cc1ff69d16e84e2e6e43848d2aef28afb40daac81,Toki (Sound piercer's Timesucker Remix) [SP NORMAL],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D),,6,2,803802e9e65341aba3c805946eff50b0cfb15786182d64439a1373fed06d8a9f
0a3ef141256e8b62bc7fbca0f227debb,2101727497c9f26050b3a79ae7a26a31b1cb5a67ae7625e4285cb075bfda429d,Toki (Sound piercer's Timesucker Remix) [EX],,フリーフォーム / ガバ,puru twk. sound piercer (feat.Hee Bun.D),obj by 秘密,49,4,95915b5c389031fea00c0d1f994aa1a5020f67c564fd46374b09e2446cbc4186
b7b51c0fd8097020fe9277e09a2bfda1,60bf9a36de85409ea121fb35602679c11c4c8b87abbc47eecd6442fbe8a0ba9e,Toki (Sound piercer's Timesucker Remix) [HYPER],,フリーフォーム / ガバ,puru twk. sound piercer (feat.Hee Bun.D),obj by 秘密,44,3,12473cb170035de96548a186d3e37efb7e7f5dd358748d9e9f9d8075355d7f2f
7d4d86bdf958ed2426f411b61b0b6ae6,d4b33263725783c2b13eb9afd201cfe4671dddc68c5d6db619302449de561e98,Toki (Sound piercer's Timesucker Remix) [NORMAL],,フリーフォーム / ガバ,puru twk. sound piercer (feat.Hee Bun.D),obj by 秘密,34,2,35309f8c746842ce297359b7264288eab67552f0a852c1e486864367c564efe0
1a086e74ad0a5242ffdb23125f71e9e4,4513c996071a360ed13f3485e587859ab38f3791a102d1f7028339be4c36aa86,Toki (Sound piercer's Timesucker Remix) [SP HYPER],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D),,10,3,82096c740cc8725ef04490380fe9cfca5cb546024831bc6cb3b07e2909066f89
f3c17208b6442c85bda6ad773a0f6df1,f5295faf8c75a499feb7eda2c470c35ad554cc51dce0080b8828564076abeb35,Toki (Sound piercer's Timesucker Remix) [SP ANOTHER],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D),obj by s.p.jakko+,12,4,cd00bde1e74a4fde3547bd6997e75c49ae6118081ddbbce698e330d12af47d9f
a63cbb13f4cd9efe32ed88255fbe84d7,ab490026e27208ca5974c2550340fd9aa3ba6c2cfafdebaec9012e63c995c55d,Toki (Sound piercer's Timesucker Remix) [SP INSANE],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D),obj by 秘密,16,5,076b9f4d0a425d0b5fbbd7203b0a98b1c666165f386fb4a04e46f08411246263
6834602609fd773b09ae846a72eb8c3c,32551c38ed046b99ba420dae7e981fe6946f08fb74ca6fc909acf05a29650e33,Toki (Sound piercer's Timesucker Remix) [SP Plus],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D) / obj:LongGone,,23,5,6ada9240631b40f591b8428d6cd98976fa6f08cc071f18ea190abce7b3d26b19
7fd4d1b5a767fd97343129157782a95f,85bd616c7c739d7a1e0a26cfdd67b2d702475e4998a50914db7ff38ebb0db067,Toki (Sound piercer's Timesucker Remix) [Personality],,Freeform / Gabber,puru twk. sound piercer (feat.Hee Bun.D) /obj:BAECON vs みっと,,15,5,79a3f35b46cc0adf425e8359bee507ee14853ca49420ba70a865bb80748bcc1e
12fe8a14a5fcb78beb555088f618ab60,f62a3fa60e01f0173b1930c28eb152e1c5ba1c284e4998e2a1e88bcfa40f97da,Total Eclipse of the Sun -Another(D)-,,reconstruction,-45,,12,4,c9e4a93ddb1a591908b52306e11193c7c91ed745f62bc35f81c9c57a2e9d09be
f690e1337a6f0c3e682163de75e4ebef,3bba3e323d7cbcb5bc4f288c2c7e8055febe9f3d5c90c4bcf367edb3420190cc,Total Eclipse of the Sun -Another(S)-,,reconstruction,-45,,12,5,015f51e46224664cf61601bdda5b572803120eb688d95ed99586675056ec78f4
321af1c1e0db37d1edf6dd49bd738933,7dde5f6f94323785bd6c86a82301c0b95062546cf45b91032e74c77fe1595072,Total Eclipse of the Sun -Hyper-,,reconstruction,-45,,10,3,cae9aec07ea1c6317a9712158d9baed3566ab0f2f8082737a552f0d194eac0cf
ab4699980ecdb4296b6fb91a572ce48b,c8f8b0f3db439be3cf0c8a43d465732bcacf7e36642d4dbad46ad89bfb0be663,Total Eclipse of the Sun -Light-,,reconstruction,-45,,4,1,225392d9f55f3bbaca2d520b227d2aefd7e2b36a6d378165d31153688df79b6e
a9e6a34bfe317fea92d7459186c80e3e,544da5e6809b7bfad452437d530fd5597a0736eb178128d7fcd7ee7296615070,Total Eclipse of the Sun -Normal-,,reconstruction,-45,,7,2,4d7b40e74d8fd86382e0455c0c100a3c8f61c2c1a4680f972a27b437f7dc692c
4319590deabdd1897c7b887aacb04613,7a3519b59b179842fa6150900ac927511881916b77106ec30670630e1cee55df,Total Eclipse of the Sun -Abyss-,,reconstruction,-45 / selene.,,25,5,c78f898c868742888f879397b4840700e34425992acca4772c5ebe55ccba3900
0e2b662aa03b4b0669605b3557757c41,5f2b1da6c0eb173326ac470117291ddef3f46fafada5318ca9482ce3d49cca34,Total Eclipse of the Sun -Fatal MirroR-,,reconstruction,-45 / selene.,,23,5,b35f7e69af0042916efa02044c69acf854ad639dc651ad9ccc6a6867dd637af7
c982becdce32626a23083d798b02ede1,d32ceb16323a49fa4655552c42d485f5369063cd5ca1094ee7785dfac5211e4e,Total Eclipse of the Sun -Howling-,,reconstruction,-45 / selene.,,8,5,4570bfe6a27421699e0f66973cf3bdc84f0fdca3cda504d0e320f221bbf962b8
84f24615319041873d799faf257d86bf,a512bb75a16104dd20b6bfba32b56cb7294c617bb52fb95a79c069e7e7c06c9e,Total Eclipse of the Sun -Nightmare-,,reconstruction,-45 / selene.,,18,5,fbfaee43da3e067c95c91f87132c716a798eee2b1604097227d62a7517bd8dda
